Entry	Gene names
X5D2W5	RPL10
X5D7P1	RPL10
F8VRD8	NDUFA12
F8VXI1	NDUFA12
H0YID5	NDUFA12
H0YIT1	NDUFA12
Q9UI09	NDUFA12 DAP13
A0A1W2PQD2	ATXN10
B1AHE3	ATXN10
B1AHE4	ATXN10
Q9UBB4	ATXN10 SCA10
M0QYC5	SIN3B
M0R271	SIN3B
O75182	SIN3B KIAA0700
A0A0C4DG89	DDX46
D3DQA6	DDX46 hCG_16595
D6RJA6	DDX46 hCG_16595
H0Y9U3	DDX46
H0YAD5	DDX46
Q0VGL8	DDX46
Q7L014	DDX46 KIAA0801
K7EKK6	MOB3A
K7ELH3	MOB3A
K7ELS3	MOB3A
K7EPX7	MOB3A
K7ESA9	MOB3A
K7ESI3	MOB3A
Q96BX8	MOB3A MOBKL2A
D6REM4	CSNK1A1
D6RGE5	CSNK1A1
E5RG27	CSNK1A1
E7ETM0	CSNK1A1
H0Y9X2	CSNK1A1
P48729	CSNK1A1
Q05DL3	CSNK1A1
Q6PJ06	CSNK1A1
U3KPX3	CSNK1A1
U3KQ83	CSNK1A1
U3KQK7	CSNK1A1
B2R5W2	HNRNPC
B4DSU6	HNRNPC
B4DY08	HNRNPC
G3V251	HNRNPC
G3V2D6	HNRNPC
G3V2H6	HNRNPC
G3V2Q1	HNRNPC
G3V3K6	HNRNPC
G3V4C1	HNRNPC
G3V4M8	HNRNPC
G3V4W0	HNRNPC
G3V555	HNRNPC
G3V575	HNRNPC
G3V576	HNRNPC
G3V5V7	HNRNPC
G3V5X6	HNRNPC
P07910	HNRNPC HNRPC
A0A087X1A5	STAU1
F6UDC6	STAU1
O95793	STAU1 STAU
Q5JW28	STAU1
Q5JW30	STAU1
Q6PJX3	STAU1
G3V1D4	LIN7C hCG_27394
Q9NUP9	LIN7C MALS3 VELI3
A0A024R2U9	APEH hCG_1784107
C9JIF9	APEH
C9JLK2	APEH
F8WBC4	APEH
F8WEH5	APEH
H0YFE5	APEH
H7C1U0	APEH
H7C273	APEH
H7C393	APEH
P13798	APEH D3F15S2 D3S48E DNF15S2
P29144	TPP2
Q5VZU9	TPP2
Q9BR63	FARSB
Q9NSD9	FARSB FARSLB FRSB HSPC173
A0A0J9YXH6	PDXDC1
H3BM88	PDXDC1
H3BND4	PDXDC1
H3BNL6	PDXDC1
H3BPV5	PDXDC1
H3BQ54	PDXDC1
H3BQS3	PDXDC1
H3BU11	PDXDC1
J3KNK7	PDXDC1
Q6P996	PDXDC1 KIAA0251
Q6XYB5	PDXDC1
Q86XE2	PDXDC1
H7C1X3	PAK2
H9XFB4	PAK2
Q13177	PAK2
F5H7I4	GABPB1
H0YMZ5	GABPB1
H0YNZ0	GABPB1
H9ZYI9	GABPB1 GABPB2 hCG_2002404
Q06547	GABPB1 E4TF1B GABPB GABPB2
B4DJ51	CALM3 CALM1 HEL-S-72 hCG_20313 hCG_21749
P0DP25	CALM3 CALML2 CAM3 CAMC CAMIII
Q9Y512	SAMM50 SAM50 CGI-51 TRG3
E7END7	RAB1A
P62820	RAB1A RAB1
Q5U0I6	RAB1A hCG_22592
A0A0S2Z504	SRSF10
O75494	SRSF10 FUSIP1 FUSIP2 SFRS13A TASR
Q5JRI1	SRSF10
Q6IQ42	SRSF10 FUSIP1
R4GMP8	SRSF10
A8K401	PHB hCG_29613
C9JW96	PHB
C9JZ20	PHB
D6RBK0	PHB
E7ESE2	PHB
E9PCW0	PHB
P35232	PHB
Q6FHP5	PHB
C9JTN7	TIA1
E5RG67	TIA1
E5RGV5	TIA1
F8W8I6	TIA1
F8WE16	TIA1
H7BY49	TIA1
L8E940	TIA1
P31483	TIA1
B3KUN1	PPP2CA hCG_16586
E5RHP4	PPP2CA
E7ESG8	PPP2CA
P67775	PPP2CA
Q6I9T8	PPP2CA
A0A024RAW5	STK38L hCG_38767
F5GY51	STK38L
F5H0V1	STK38L
F5H277	STK38L
F5H5E6	STK38L
F5H7Z3	STK38L
H0YGN4	STK38L
I3L0D0	STK38L
Q9Y2H1	STK38L KIAA0965 NDR2
A8K7B7	PPP2R1A hCG_19686
B3KQV6	PPP2R1A
C9J9C1	PPP2R1A
E9PH38	PPP2R1A
M0QXG4	PPP2R1A
M0R0K6	PPP2R1A
P30153	PPP2R1A
P48723	HSPA13 STCH
C9J5G6	MFSD1
C9JAC3	MFSD1
C9JBA3	MFSD1
C9JCH3	MFSD1
C9JZW5	MFSD1
H7C4F4	MFSD1
H7C593	MFSD1
H7C5U3	MFSD1
Q9H3U5	MFSD1 SMAP4 UG0581B09
C9JXC1	RRM2
P31350	RRM2 RR2
B7Z982	PLRG1
D6RA26	PLRG1
D6RE04	PLRG1
H0YA24	PLRG1
H0YAA2	PLRG1
O43660	PLRG1
F5GWI0	DDB1
F5GY55	DDB1
F5GYG8	DDB1
F5GZY8	DDB1
F5H198	DDB1
F5H2L3	DDB1
Q16531	DDB1 XAP1
A0A024R1F0	XBP1 hCG_40980
B1AHH1	XBP1
B1AHH2	XBP1
P17861	XBP1 TREB5 XBP2
A8MU27	SUMO3
A8MUA9	SUMO3 hCG_401304
P55854	SUMO3 SMT3A SMT3H1
A4FU65	NMT1
B7Z8J4	NMT1
K7EN42	NMT1
K7EN82	NMT1
P30419	NMT1 NMT
Q96HI4	NMT1
A0A0C4DGZ5	YARS
A0A0S2Z4P3	YARS
A0A0S2Z4R1	YARS
P54577	YARS
A0A384MTR2	PRDX3 hCG_37898
P30048	PRDX3 AOP1
A0A024R6W0	GOT2 hCG_15092
H3BRE7	GOT2
P00505	GOT2
F8WAZ6	PMPCB
F8WBE1	PMPCB
F8WEA6	PMPCB
F8WEC8	PMPCB
G3V0E4	PMPCB hCG_18192
O75439	PMPCB MPPB
Q96CP5	PMPCB
A0A087X0H9	RBM26
E2PSN0	RBM26
Q5T8P6	RBM26 C13orf10 PRO1777
Q7L643	RBM26
C9J367	RSRC1
C9J713	RSRC1
C9J8Q2	RSRC1
C9JVB3	RSRC1
F8WDM0	RSRC1
H7C558	RSRC1
H7C5Q0	RSRC1
Q96IZ7	RSRC1 SRRP53 BM-011
A0A087WTA5	EIF2B4
A0A087WW69	EIF2B4
E7ERK9	EIF2B4
F8W8L6	EIF2B4
F8WEV6	EIF2B4
H7C2L8	EIF2B4
Q9UI10	EIF2B4 EIF2BD
B4DV12	UBB
J3QKN0	UBB
J3QS39	UBB
J3QSA3	UBB
P0CG47	UBB
Q5U5U6	UBB HEL-S-50 hCG_1998947
A7E2S3	RPS3
E9PJH4	RPS3
E9PJN9	RPS3
E9PK82	RPS3
E9PL09	RPS3
E9PPU1	RPS3
E9PQ96	RPS3
E9PQX2	RPS3
E9PSF4	RPS3
F2Z2S8	RPS3
H0YCJ7	RPS3
H0YES8	RPS3
H0YEU2	RPS3
H0YF32	RPS3
P23396	RPS3 OK/SW-cl.26
Q9NQS8	RPS3
Q7Z3B0	SMIM15 C5orf43
A0A140VK49	SND1 hCG_32326
H7C597	SND1
Q7KZF4	SND1 TDRD11
C9J1B7	DCTN1
C9JJD0	DCTN1
C9JJN7	DCTN1
C9JKG6	DCTN1
C9JTE5	DCTN1
C9JUI8	DCTN1
C9JZA4	DCTN1
E7EX90	DCTN1
E9PCY0	DCTN1
L8EA71	DCTN1
Q14203	DCTN1
Q6AWB1	DCTN1 DKFZp686E0752
A0A0S2Z2Z6	ANXA6
A0A0S2Z301	ANXA6
A0A0S2Z377	ANXA6 hCG_39152
E5RFF0	ANXA6
E5RI05	ANXA6
E5RIU8	ANXA6
E5RJF5	ANXA6
E5RJR0	ANXA6
E5RK63	ANXA6
E5RK69	ANXA6
E7EMC6	ANXA6
H0YC77	ANXA6
P08133	ANXA6 ANX6
B5BTZ6	STAT3
G8JLH9	STAT3
K7EP08	STAT3
P40763	STAT3 APRF
Q9BXH2	STAT3
C9J316	ECD
C9JGV1	ECD
F2Z2R1	ECD
O95905	ECD
S4R458	ECD
A0A024RDH8	RPL34 hCG_2027853
P49207	RPL34
H0YK42	SNX1
H0YK43	SNX1
H0YK58	SNX1
H0YKD5	SNX1
H0YKL5	SNX1
H0YKT3	SNX1
J3KPH4	SNX1
Q13596	SNX1
A0A087WT22	TP53
A0A087WXZ1	TP53
A0A087WZU8	TP53
A0A087X1Q1	TP53
A0A0A0U7X4	TP53
A0A0M4B4Y9	TP53
A0A0R9RRX7	TP53
A0A0U1RQC9	TP53
A0A1B1PFC7	TP53
A0A1B1PFD4	TP53
A0A1D8V7A7	TP53
A0A218MJB0	TP53
A0A218MJC8	TP53
A0A218MJD5	TP53
A0A218MJD9	TP53
A0A218MJE1	TP53
A0A218MJE5	TP53
A0A218MJF3	TP53
A0A346XLN8	TP53
A0A346XLN9	TP53
A0A346XLP0	TP53
A0A346XLP1	TP53
A0A346XLP2	TP53
A0A346XLP3	TP53
A0A346XLP5	TP53
A0A346XLP6	TP53
A0A346XLP7	TP53
A0A346XLP8	TP53
A0A346XLP9	TP53
A0A346XLQ1	TP53
A0A346XLR1	TP53
A0A346XLR9	TP53
A0A346XLS5	TP53
A0A346XLS6	TP53
A0A346XLS7	TP53
A0A346XLS8	TP53
A0A346XLS9	TP53
A0A346XLT0	TP53
A0A346XLT1	TP53
A0A346XLT2	TP53
A0A346XLT3	TP53
A0A346XLT4	TP53
A0A346XLU1	TP53
A0A346XLW0	TP53
A0A346XLW4	TP53
A0A346XLW8	TP53
A0A346XLX0	TP53
A0A346XLX2	TP53
A0A346XLX3	TP53
A0A346XLX5	TP53
A0A346XLY3	TP53
A0A346XLY6	TP53
A0A346XM05	TP53
A0A346XM06	TP53
A0A346XM22	TP53
A0A346XM28	TP53
A0A346XM34	TP53
A0A346XM38	TP53
A0A346XM39	TP53
A0A346XM40	TP53
A0A346XM43	TP53
A0A346XM49	TP53
A0A346XM50	TP53
A0A346XM51	TP53
A0A346XM56	TP53
A0A386NBZ1	TP53
A0A386NC20	TP53
A0A386NC22	TP53
A0A386NC25	TP53
A0A386NC55	TP53
A0A386NC62	TP53
A0A386NCA6	TP53
A0A386NCB1	TP53
A0A386NCU2	TP53
A0A386NCW8	TP53
A0A386NCX4	TP53
A0A386NDA8	TP53
A0A386NDB3	TP53
A0A386NFX3	TP53
A0A386NFY2	TP53
A0A386NG45	TP53
A0A386YR42	TP53
A0A3Q8QC73	TP53
A2I9Y7	TP53 p53
A2I9Z0	TP53 p53
A2I9Z1	TP53
A2I9Z2	TP53
A4GW67	TP53
A4GW74	TP53
A4GW75	TP53
A4GW76	TP53
A4GW97	TP53
A4GWB4	TP53
A4GWB5	TP53
A4GWB8	TP53
A4GWD0	TP53
B1PZ15	TP53
B4XAK8	TP53
B4XAL0	TP53
B5AKF5	TP53
B5AKF6	TP53
B5AKF7	TP53
D5KL86	TP53
D5KL87	TP53
D5KL88	TP53
D5KL89	TP53
D5KL90	TP53
E2G6R5	TP53
E5RMA8	TP53
E7EMR6	TP53
E7EQX7	TP53
E7ESS1	TP53
E9PCY9	TP53
E9PFT5	TP53
H2EHT1	TP53
I3L0W9	TP53
J3KP33	TP53
K7PPA8	TP53
K7PPU4	TP53
L0ENF7	TP53
L0ENG6	TP53
L0ENG9	TP53
L0EP82	TP53
L0EP99	TP53
L0EPV7	TP53
L0EPW3	TP53
L0EPX4	TP53
L0EPY0	TP53
L0EPZ1	TP53
L0EQ03	TP53
L0EQ05	TP53
L0EQ52	TP53
L0EQ89	TP53
L0EQ92	TP53
L0EQE2	TP53
L0EQJ1	TP53
L0EQP1	TP53
L0EQP9	TP53
L0EQQ9	TP53
L0EQS1	TP53
L0EQT1	TP53
L0EQU5	TP53
L0EQV3	TP53
L0EQX3	TP53
L0EQX9	TP53
L0EQY4	TP53
L0ERB4	TP53
L0ERI9	TP53
L0ERJ3	TP53
L0ERK8	TP53
L0ERL2	TP53
L0ERS6	TP53
L0ES54	TP53
L0ES73	TP53
L0ES92	TP53
L0ESB7	TP53
L0ESQ5	TP53
P04637	TP53 P53
Q0ZAJ9	TP53
Q0ZAK0	TP53
Q0ZAK1	TP53
Q19RW5	TP53
Q19RW6	TP53
Q1HGV0	TP53
Q1HGV1	TP53 p53
Q1HGV2	TP53
Q1HGV3	TP53
Q1MSW8	TP53
Q1MSW9	TP53
Q1MSX0	TP53
Q2XSC7	TP53
Q761V2	p53 TP53
S4R334	TP53
S5LJ04	TP53
S5LJ49	TP53
S5LJ61	TP53
S5LMC6	TP53
S5LME3	TP53
S5LMG1	TP53
S5LMI5	TP53
S5LQQ1	TP53
S5LQU3	TP53
S5LQU8	TP53
S5LQX7	TP53
S5M207	TP53
S5M224	TP53
S5M706	TP53
S5M713	TP53
U6BGT3	TP53
U6BHT9	TP53
U6BHU6	TP53
U6BI14	TP53
U6BKV7	TP53
A0A087WU27	RNPEP
A0A087WUS4	RNPEP
A6NKB8	RNPEP
C9JMZ3	RNPEP
H7C2T3	RNPEP
Q7RU04	RNPEP
Q9H4A4	RNPEP APB
I3L0P8	MED31
I3L2J1	MED31
Q9Y3C7	MED31 SOH1 CGI-125
A0A024R9J0	RAD21 hCG_19969
E5RFV8	RAD21
E5RFZ5	RAD21
E5RG18	RAD21
E5RI01	RAD21
E5RIN7	RAD21
E5RJK5	RAD21
E5RJW1	RAD21
O60216	RAD21 HR21 KIAA0078 NXP1 SCC1
E7ESL0	MRPL22
H0YBZ7	MRPL22
J3KQY1	MRPL22
Q9NWU5	MRPL22 MRPL25 RPML25 HSPC158
A0A0D9SFA2	SLC39A9
C4N9M8	SLC39A9 hCG_2028986
M0QX28	SLC39A9
Q9NUM3	SLC39A9 ZIP9 UNQ714/PRO1377
C9IYT0	DKC1
H7BZF2	DKC1
H7C0M1	DKC1
H7C2Q2	DKC1
H7C2Q9	DKC1
O60832	DKC1 NOLA4
O95940	dkc1
A0A286YEP3	PPT1
A0A286YF39	PPT1
A0A286YFE3	PPT1
A0A286YFF7	PPT1
A0A286YFL6	PPT1
A0A286YFL8	PPT1
A0A2C9F2P4	PPT1
E9PIA8	PPT1
E9PK48	PPT1
E9PMG2	PPT1
E9PP28	PPT1
E9PSE5	PPT1
P50897	PPT1 CLN1 PPT
Q5T0S4	PPT1
Q8NE86	MCU C10orf42 CCDC109A
S4R319	MCU
S4R332	MCU
S4R3F5	MCU
S4R3W8	MCU
S4R468	MCU
B5BU99	YTHDF2
Q9Y5A9	YTHDF2 HGRG8
S4R3J8	YTHDF2
S4R3V3	YTHDF2
A0A024RBB7	NAP1L1 hCG_2015037
A0A024RBE6	NAP1L1 hCG_2015037
B7Z4K9	NAP1L1 hCG_2015037
B7Z9C2	NAP1L1
F5H4R6	NAP1L1
F8VRJ2	NAP1L1
F8VUX1	NAP1L1
F8VV59	NAP1L1
F8VVB5	NAP1L1
F8VXI6	NAP1L1
F8VY35	NAP1L1
F8W020	NAP1L1
F8W0J6	NAP1L1
F8W118	NAP1L1
F8W543	NAP1L1
H0YH88	NAP1L1
H0YHC3	NAP1L1
H0YIV4	NAP1L1
P55209	NAP1L1 NRP
F8WDN3	CFL2
G3V2U0	CFL2
Q549N0	CFL2 hCG_21174
Q9Y281	CFL2
F8WDD7	ARPC4
F8WDW3	ARPC4
P59998	ARPC4 ARC20
R4GN08	ARPC4
A4QPA9	MAP2K1 hCG_24510
B4DFY5	MAP2K1 hCG_24510
H3BRW9	MAP2K1
Q02750	MAP2K1 MEK1 PRKMK1
K7EQA1	PDCD5
K7ESJ4	PDCD5
O14737	PDCD5 TFAR19
Q3HM38	PDCD5
X6R2P6	PDCD5
C9J648	TCAF1
C9J9F4	TCAF1
C9JD13	TCAF1
C9K0E7	TCAF1
Q9Y4C2	TCAF1 FAM115A KIAA0738
C9J4W5	EIF5A2
C9J7B5	EIF5A2
F8WCJ1	EIF5A2
L8E8K4	EIF5A2
Q9GZV4	EIF5A2
C9JD53	IDI1
C9JKM8	IDI1
Q13907	IDI1
C9JZD1	ARPC3
F8VR50	ARPC3
O15145	ARPC3 ARC21
Q2LE71	ARPC3
P01034	CST3
E7ER68	FAM91A1
G3V120	FAM91A1 hCG_2008985
H0YBR6	FAM91A1
H0YC80	FAM91A1
Q658Y4	FAM91A1
Q8N6F3	FAM91A1
A0A024R0A2	RPL37 hCG_37339
D6R9X9	RPL37
D6RG19	RPL37
P61927	RPL37
C9J057	ASNS
C9J605	ASNS
C9JLA3	ASNS
C9JLN6	ASNS
C9JM09	ASNS
C9JT45	ASNS
F8WEJ5	ASNS
P08243	ASNS TS11
V9GZN1	ASNS
A0A0D9SFL3	EWSR1
B0QYJ3	EWSR1
B0QYJ4	EWSR1
B0QYJ5	EWSR1
B0QYJ6	EWSR1
B0QYJ7	EWSR1
B0QYK0	EWSR1
C9JGE3	EWSR1
F8WC90	EWSR1
H7BY36	EWSR1
Q01844	EWSR1 EWS
P25398	RPS12
B4DUR8	CCT3
E9PM09	CCT3
E9PQ35	CCT3
E9PRC8	CCT3
E9PRM9	CCT3
E9PRN0	CCT3
P49368	CCT3 CCTG TRIC5
Q5SZW8	CCT3
Q5SZX6	CCT3
Q5SZX9	CCT3
K7EIS0	TUBG1
K7EKE5	TUBG1
P23258	TUBG1 TUBG
A8K5K5	EIF3G EIF3S4
K7EL20	EIF3G
K7EL60	EIF3G
K7ENA8	EIF3G
K7ENH0	EIF3G
K7EP16	EIF3G
K7ER90	EIF3G
K7ERL8	EIF3G
O75821	EIF3G EIF3S4
Q6IAM0	EIF3G EIF3S4
A0A0F7W2W6	CALR
A0A0F7WAP3	CALR
A0A142IK94	CALR
A0A142IKA1	CALR
A0A142IKA2	CALR
K7EJB9	CALR
K7EL50	CALR
K7ELE2	CALR
P27797	CALR CRTC
V9HW88	HEL-S-99n CALR hCG_172487
A0A024A2P5	ALK fusion SEC31A
A0A1S5UZ19	SEC31A
D6RAB3	SEC31A
D6RBT0	SEC31A
D6RCQ9	SEC31A
D6RE64	SEC31A
D6REA9	SEC31A
D6REC0	SEC31A
D6REX3	SEC31A
D6RHE8	SEC31A
D6RHZ5	SEC31A
H0Y8V7	SEC31A
H0Y8W8	SEC31A
H0Y9K1	SEC31A
H0Y9T9	SEC31A
H0Y9V3	SEC31A
H0YAB3	SEC31A
H0YAF5	SEC31A
H7BXG7	SEC31A
O94979	SEC31A KIAA0905 SEC31L1 HSPC275 HSPC334
U3KQC9	SEC31A
U3KQR3	SEC31A
D6RAN1	PDLIM7
D6RF83	PDLIM7
D6RH06	PDLIM7
H0Y8W6	PDLIM7
H7BYK4	PDLIM7
Q9NR12	PDLIM7 ENIGMA
A0A024R625	PPP4C hCG_1770706
H3BPN5	PPP4C
H3BTA2	PPP4C
H3BV22	PPP4C
H3BVE3	PPP4C
I3L4X0	PPP4C hCG_1770706
P60510	PPP4C PPP4 PPX
H3BM42	GLG1 hCG_1980142
H3BQT1	GLG1
H3BQU9	GLG1
H3BRD8	GLG1
Q92896	GLG1 CFR1 ESL1 MG160
C9JCC6	DRAP1
E9PMW2	DRAP1
E9PNC7	DRAP1
E9PQX9	DRAP1
Q14919	DRAP1
H3BPK7	AARS
P49588	AARS
A0A024R7J0	PRKACA hCG_27521
K7EMV1	PRKACA
K7ENJ5	PRKACA
K7ERP6	PRKACA
P17252	PRKCA PKCA PRKACA
P17612	PRKACA PKACA
Q15136	PRKACA KIN27
A0A024RDV3	RB1 hCG_30750
A0A0X9QC09	RB1
A0A2R8Y743	RB1
A0A2R8YFL6	RB1
A0A385FS12	RB1
A0A385FS25	RB1
A0A385FS33	RB1
A0A385FS38	RB1
A0A385FS40	RB1
A0A385FS41	RB1
A0A385FS44	RB1
A0A385FS48	RB1
A0A385FS65	RB1
A0A3B3IS71	RB1
P06400	RB1
P78495	RB1
Q2PMD0	RB1
Q6DUF0	RB1
Q6LE65	RB1
Q6LE76	RB1
Q6LE77	RB1
Q6LE79	RB1
Q6LE80	RB1
Q6LE81	RB1
Q6LE82	RB1
Q7KZ59	RB1
Q7KZ60	RB1
Q7KZ61	RB1
Q7Z5Q6	RB1
Q86WG4	RB1
Q92727	RB1
Q92728	RB1
V9GZJ8	RB1
V9GZQ2	RB1
V9H012	RB1
V9H020	RB1
V9H058	RB1
V9H0A9	RB1
V9H0D2	RB1
E5RGL6	ARFGAP1
E5RHC5	ARFGAP1
E5RHH7	ARFGAP1
E5RHT6	ARFGAP1
E5RIU2	ARFGAP1
F8VWB3	ARFGAP1
F8VWH9	ARFGAP1
F8W1U7	ARFGAP1
H0YIQ0	ARFGAP1
Q8N6T3	ARFGAP1 ARF1GAP
Q9NP61	ARFGAP3 ARFGAP1
A0A024R5K6	NDUFC2 hCG_1643251
E9PM14	NDUFC2
E9PRJ5	NDUFC2
O95298	NDUFC2 HLC1
Q5TBR0	NANS
Q5TBR1	NANS
Q9NR45	NANS SAS
H7C0R7	CYB5R1
Q9UHQ9	CYB5R1 NQO3A2 UNQ3049/PRO9865
A0A024RCC9	NAP1L4 hCG_16431
A0A2U9QGI0	NAP1L4 NUTM1D fusion
A8CGI3	NAP1L4
A8MXH2	NAP1L4
C9J1B1	NAP1L4
C9J6D1	NAP1L4
C9JZI7	NAP1L4
E9PJJ2	NAP1L4
E9PKI2	NAP1L4
E9PKT8	NAP1L4
E9PNJ7	NAP1L4
E9PNW0	NAP1L4
E9PP22	NAP1L4
E9PS34	NAP1L4
H0YCI4	NAP1L4
Q99733	NAP1L4 NAP2
A0A0A0MSS4	NUDC
A0A0A0MSU9	NUDC
Q9Y266	NUDC
B0QZK4	HP1BP3
B0QZK5	HP1BP3
B0QZK6	HP1BP3
B0QZK7	HP1BP3
B0QZK8	HP1BP3
B0QZK9	HP1BP3
B4E0N8	HP1BP3 hCG_38870
L8E9W8	HP1BP3
Q5SSJ5	HP1BP3
Q5SWC8	HP1BP3
X6RGJ2	HP1BP3
C9J355	WDR82
C9JBU3	WDR82
Q6UXN9	WDR82 TMEM113 WDR82A UNQ9342/PRO34047
A0A087WW46	NOMO1
A0A087X117	NOMO1
A0A0G2JN29	NOMO1
A0A0G2JP90	NOMO1
H3BUC9	NOMO1
Q15155	NOMO1 PM5
A0A1B0GVS3	ACTR1A
P61163	ACTR1A CTRN1
R4GMT0	ACTR1A
A0A1W2PQ47	FDFT1
E9PJG4	FDFT1
E9PNJ2	FDFT1
E9PNM1	FDFT1
E9PQ90	FDFT1
E9PS69	FDFT1
E9PSH1	FDFT1
P37268	FDFT1
Q6IAX1	FDFT1 hCG_17749
C9JGM7	DYNC1LI1
C9JLW1	DYNC1LI1
E9PHI6	DYNC1LI1
Q9Y6G9	DYNC1LI1 DNCLI1
A0A3F2YNY6	PRPF40A
F5H578	PRPF40A
H0YG38	PRPF40A
H7BXZ7	PRPF40A
H7C2N3	PRPF40A
O75400	PRPF40A FBP11 FLAF1 FNBP3 HIP10 HYPA HSPC225
Q05C41	PRPF40A
A0A024R6H1	SPTLC2 hCG_22264
H0YJ96	SPTLC2
H0YJV2	SPTLC2
L8E997	SPTLC2
O15270	SPTLC2 KIAA0526 LCB2
E7EMU4	DYNC1I2
E7EQL5	DYNC1I2
E7EQU2	DYNC1I2
E7ERH4	DYNC1I2
E7ERR6	DYNC1I2
E7ESD3	DYNC1I2
E7ET01	DYNC1I2
E7ETL8	DYNC1I2
E7EU01	DYNC1I2
E7EUM4	DYNC1I2
E7EV09	DYNC1I2
E9PGG1	DYNC1I2
Q13409	DYNC1I2 DNCI2 DNCIC2
A0A1W2PQ43	BCLAF1
E9PJA7	BCLAF1
E9PK09	BCLAF1
E9PK91	BCLAF1
E9PKI6	BCLAF1
E9PQN2	BCLAF1
H0YF00	BCLAF1
H0YF14	BCLAF1
H0YF63	BCLAF1
Q6DCA8	BCLAF1
Q9NYF8	BCLAF1 BTF KIAA0164
A0JLT9	SF3B1
A0PJH5	SF3B1
B4DGZ4	SF3B1
F8WC19	SF3B1
H7C341	SF3B1
O75533	SF3B1 SAP155
Q32Q20	SF3B1
Q7Z497	SF3B1
A0A0S2Z4P5	SGCE
A0A2R8Y2R1	SGCE
A0A2R8Y416	SGCE
A0A2R8Y448	SGCE
A0A2R8Y4E3	SGCE
A0A2R8Y4P8	SGCE
A0A2R8Y4X1	SGCE
A0A2R8Y504	SGCE
A0A2R8Y5F3	SGCE
A0A2R8Y5H7	SGCE
A0A2R8Y5J3	SGCE
A0A2R8Y5J6	SGCE
A0A2R8Y5L4	SGCE
A0A2R8Y5M2	SGCE
A0A2R8Y5P8	SGCE
A0A2R8Y5Q3	SGCE
A0A2R8Y5R7	SGCE
A0A2R8Y5X0	SGCE
A0A2R8Y5X5	SGCE
A0A2R8Y621	SGCE
A0A2R8Y628	SGCE
A0A2R8Y638	SGCE
A0A2R8Y652	SGCE
A0A2R8Y696	SGCE
A0A2R8Y6D4	SGCE
A0A2R8Y6G8	SGCE
A0A2R8Y6I4	SGCE
A0A2R8Y6S4	SGCE
A0A2R8Y6U6	SGCE
A0A2R8Y6V3	SGCE
A0A2R8Y6Y5	SGCE
A0A2R8Y6Z8	SGCE
A0A2R8Y7J1	SGCE
A0A2R8Y7M6	SGCE
A0A2R8Y7Q5	SGCE
A0A2R8Y821	SGCE
A0A2R8Y831	SGCE
A0A2R8YCT2	SGCE
A0A2R8YD68	SGCE
A0A2R8YDK8	SGCE
A0A2R8YDZ5	SGCE
A0A2R8YE16	SGCE
A0A2R8YE48	SGCE
A0A2R8YE99	SGCE
A0A2R8YEY2	SGCE
A0A2R8YFA5	SGCE
A0A2R8YGQ3	SGCE
A0A2R8YGV6	SGCE
A0A2R8YH48	SGCE
A0A2R8YH84	SGCE
A0A2U3TZN7	SGCE
B7Z2R4	SGCE
C9J4J9	SGCE
C9JR67	SGCE
E9PEH6	SGCE
H0YC75	SGCE
O43556	SGCE ESG UNQ433/PRO840
B1AK85	CAPZB
B1AK87	CAPZB hCG_41078
B1AK88	CAPZB hCG_41078
P47756	CAPZB
Q7L4N0	CAPZB
A0A161SXE1	EIF3E
B2R806	EIF3E EIF3S6 INT6
B3KW56	EIF3S6 EIF3E INT6 hCG_2008794
E5RGA2	EIF3E EIF3S6 INT6
E5RHS5	EIF3E
E5RII3	EIF3E
E5RIP5	EIF3E
E5RIT4	EIF3E
E5RJ25	EIF3E
H0YAW4	EIF3E
H0YBP5	EIF3E
H0YBR5	EIF3E
P60228	EIF3E EIF3S6 INT6
Q6IAX5	EIF3E EIF3S6 INT6
A0A024R8Y3	MPZL1 hCG_42390
A8K5D4	MPZL1 hCG_42390
F8WFC4	MPZL1
O95297	MPZL1 PZR UNQ849/PRO1787
Q9UEL6	MPZL1
A0A087X0F4	SRRT
A0A0A0MSP6	SRRT
A0A286YEP7	SRRT
C9JUL9	SRRT
H7C0U8	SRRT
H7C1K0	SRRT
H7C3A1	SRRT
Q9BXP5	SRRT ARS2 ASR2
D3DTX7	COL1A1 hCG_29609
H9C5C5	COL1A1
I3L3H7	COL1A1
L0R6F3	COL1A1
O00604	COL1A1
P02452	COL1A1
Q16053	COL1A1
Q6LAN8	COL1A1
Q9UE86	COL1A1
Q9UMA6	COL1A1
Q9UNF2	COL1A1
T1RTD8	COL1A1
M0QXB4	COPE hCG_2001439
M0R061	COPE
O14579	COPE
A0A0S2Z441	MCM7
A0A0S2Z4A5	MCM7
B2RBA6	MCM7
B3KUD7	MCM7
B4DDF5	MCM7
C6EMX8	MCM7
C9J8M6	MCM7
H0YH42	MCM7
P33993	MCM7 CDC47 MCM2
Q9H4N9	MCM7
C0STL0	PPP1CA
C4TNW5	PPP1CA
C4TNW6	PPP1CA
E9PMD7	PPP1CA
F5H037	PPP1CA
F5H1L6	PPP1CA
P62136	PPP1CA PPP1A
A0A087WVK1	UBE2C
A0A0A0MSE8	UBE2C
K4DI81	UBE2C hCG_38372
O00762	UBE2C UBCH10
Q5TZN3	UBE2C hCG_38372
C9JXX7	ITGA6
H7BZ97	ITGA6
P23229	ITGA6
